시설명,시설유형,소재지도로명주소,소재지지번주소,위도,경도,영업상태명,전화번호,건립일자,건물면적,관리기관명,데이터기준일자,제공기관코드,제공기관명
기암2리무중골,마을회관및경로당,충청북도 청주시 상당구 미원면 터기암길 135,충청북도 청주시 상당구 미원면 기암리 85-4,36.67261275,127.6270535,영업,,1998-12-22,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
기암2리텃이마,마을회관및경로당,충청북도 청주시 상당구 미원면 터기암길 6-9,충청북도 청주시 상당구 미원면 기암리 217-5,36.66230194,127.6319715,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
기암리(구말),마을회관및경로당,충청북도 청주시 상당구 미원면 기암구말길 73-15,충청북도 청주시 상당구 미원면 기암리 209-6,36.68700271,127.6988543,영업,,2013-03-04,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
내산1리,마을회관및경로당,충청북도 청주시 상당구 미원면 내산길 13-2,충청북도 청주시 상당구 미원면 내산리 93-2,36.64041258,127.659452,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
내산2리,마을회관및경로당,충청북도 청주시 상당구 미원면 내산3길 4,충청북도 청주시 상당구 미원면 내산리 199-1,36.65252593,127.6502956,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
내산3리,마을회관및경로당,충청북도 청주시 상당구 미원면 내산3리길 10,충청북도 청주시 상당구 미원면 내산리 285-5,36.64655198,127.6554385,영업,,1994-08-25,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
대덕리,마을회관및경로당,충청북도 청주시 상당구 미원면 용곡구방로 423,충청북도 청주시 상당구 미원면 대덕리 152-5,36.70131231,127.6760749,영업,,1994-05-28,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
대신1리(북바우),마을회관및경로당,충청북도 청주시 상당구 미원면 미원초정로 828-5,충청북도 청주시 상당구 미원면 대신리 243-1,36.69317899,127.6160568,영업,,2000-12-16,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
대신1리대동,마을회관및경로당,충청북도 청주시 상당구 미원면 대신길 15,충청북도 청주시 상당구 미원면 대신리 55,36.69133634,127.6233212,영업,,2003-01-27,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
대신2리,경로당,충청북도 청주시 상당구 미원면 대신1길 43,충청북도 청주시 상당구 미원면 대신리 353-2,36.69061441,127.6021785,영업,,1998-04-30,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원1리,마을회관및경로당,충청북도 청주시 상당구 미원면 미원초정로 5,충청북도 청주시 상당구 미원면 미원리 556-5,36.63643163,127.6574591,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원2리,경로당,충청북도 청주시 상당구 미원면 미원시내2길 14-9,충청북도 청주시 상당구 미원면 미원리 433-17,36.63241802,127.6542226,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원3리,마을회관및경로당,충청북도 청주시 상당구 미원면 수목원길 7,충청북도 청주시 상당구 미원면 미원리 40-3,36.62477936,127.6588389,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원5리,마을회관및경로당,충청북도 청주시 상당구 미원면 미원시내1길 13-10,충청북도 청주시 상당구 미원면 미원리 595-3,36.63214404,127.6507249,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원6리,마을회관및경로당,충청북도 청주시 상당구 미원면 미원시내3길 73,충청북도 청주시 상당구 미원면 미원리 346-2,36.63080439,127.6593199,영업,,1989-12-11,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미원면분회,경로당,충청북도 청주시 상당구 미원면 미원시내2길 35-27,충청북도 청주시 상당구 미원면 미원리 525-10,36.63358619,127.6539671,영업,,1997-08-21,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
성대1리,마을회관및경로당,충청북도 청주시 상당구 미원면 성대1길 107,충청북도 청주시 상당구 미원면 성대리 505,36.6203864,127.6485875,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
성대2리,마을회관및경로당,충청북도 청주시 상당구 미원면 성대2길 139-4,충청북도 청주시 상당구 미원면 성대리 225-3,36.61704596,127.6600045,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
성대3리,마을회관및경로당,충청북도 청주시 상당구 미원면 성대3길 115,충청북도 청주시 상당구 미원면 성대리 412,36.61776048,127.6505297,영업,,2001-01-20,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
수산1리,마을회관및경로당,충청북도 청주시 상당구 미원면 수산길 20-8,충청북도 청주시 상당구 미원면 수산리 275-1,36.65397987,127.6461083,영업,,1997-03-10,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
수산2리,마을회관및경로당,충청북도 청주시 상당구 미원면 수산1길 17,충청북도 청주시 상당구 미원면 수산리 130,36.66308799,127.6455625,영업,,1991-03-25,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
쌍이리귀바위,마을회관및경로당,충청북도 청주시 상당구 미원면 쌍이2길 74-15,충청북도 청주시 상당구 미원면 쌍이리 96-5,36.64909421,127.6857707,영업,,2007-06-14,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
쌍이리오미,마을회관및경로당,충청북도 청주시 상당구 미원면 쌍이1길 9,충청북도 청주시 상당구 미원면 쌍이리 243-4,36.64741975,127.6745665,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
어암1리,마을회관및경로당,충청북도 청주시 상당구 미원면 어암1길 81,충청북도 청주시 상당구 미원면 어암리 267-2,36.62061291,127.7390167,영업,,1997-12-10,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
어암2리방마루,마을회관및경로당,충청북도 청주시 상당구 미원면 어암길 13-41,충청북도 청주시 상당구 미원면 어암리 215-2,36.61390837,127.7340517,영업,,2007-11-06,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
어암2리인봉,마을회관및경로당,충청북도 청주시 상당구 미원면 어암2길 20,충청북도 청주시 상당구 미원면 어암리 33-1,36.61087441,127.7535098,영업,,1993-03-06,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
옥화리,마을회관및경로당,충청북도 청주시 상당구 미원면 옥화길 4,충청북도 청주시 상당구 미원면 옥화리 109-1,36.61473712,127.6992936,영업,,1993-03-06,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
용곡1리,마을회관및경로당,충청북도 청주시 상당구 미원면 용곡1길 42,충청북도 청주시 상당구 미원면 용곡리 298-4,36.67369925,127.6441187,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
강남상가㉵,경로당,"서울특별시 강남구 압구정로2길 46, 4층 옥탑","서울특별시 강남구 신사동 510-11, 4층 옥탑",37.518781,127.02067,영업,,2008-11-11,,서울특별시 강남구청,2023-07-07,3220000,서울특별시 강남구
마구리,마을회관및경로당,충청북도 청주시 상당구 문의면 노현마구로 357-6,충청북도 청주시 상당구 문의면 마구리 82,36.51402074,127.5568099,영업,,1997-04-28,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
마동1리,마을회관및경로당,충청북도 청주시 상당구 문의면 마동1길 281,충청북도 청주시 상당구 문의면 마동리 79-2,36.49598892,127.549108,영업,,2000-12-16,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
마동2리,마을회관및경로당,충청북도 청주시 상당구 문의면 마동2길 139-12,충청북도 청주시 상당구 문의면 마동리 161-3,36.50593408,127.5505318,영업,,1990-03-09,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
묘암리,마을회관및경로당,충청북도 청주시 상당구 문의면 묘암길 116,충청북도 청주시 상당구 문의면 묘암리 120-5,36.48507024,127.5371351,영업,,1995-02-17,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
문덕리,마을회관및경로당,충청북도 청주시 상당구 문의면 문덕길 23-3,충청북도 청주시 상당구 문의면 문덕리 85-3,36.47372519,127.5249691,영업,,2000-01-10,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
문의면분회,마을회관및경로당,충청북도 청주시 상당구 문의면 대청호반로 822,충청북도 청주시 상당구 문의면 미천리 127-3,36.51561678,127.4999853,영업,,2009-02-17,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천1리,마을회관및경로당,충청북도 청주시 상당구 문의면 미천3길 9,충청북도 청주시 상당구 문의면 미천리 365,36.52142287,127.4985172,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천2리,마을회관및경로당,충청북도 청주시 상당구 문의면 문의시내2길 9-9,충청북도 청주시 상당구 문의면 미천리 114-13,36.51821549,127.4983082,영업,,1999-01-16,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천3리,마을회관및경로당,충청북도 청주시 상당구 문의면 문의시내로 8,충청북도 청주시 상당구 문의면 미천리 148-29,36.51411115,127.4983035,영업,,2003-09-30,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천5리,마을회관및경로당,충청북도 청주시 상당구 문의면 문의시내1길 11-2,충청북도 청주시 상당구 문의면 미천리 228-115,36.51695755,127.4960456,영업,,1997-12-20,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천6리,마을회관및경로당,충청북도 청주시 상당구 문의면 미천1길 41,충청북도 청주시 상당구 문의면 미천리 527-6,36.52184961,127.4927602,영업,,1995-01-20,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천7리,마을회관및경로당,충청북도 청주시 상당구 문의면 문의시내2길 6-15,충청북도 청주시 상당구 문의면 미천리 114-123,36.51604674,127.4986008,영업,,2015-01-05,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
미천8리,마을회관및경로당,충청북도 청주시 상당구 문의면 문의시내1길 25,충청북도 청주시 상당구 문의면 미천리 231-11,36.51730037,127.4949541,영업,,2016-01-05,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
산덕리,마을회관및경로당,충청북도 청주시 상당구 문의면 산덕1길 3-12,충청북도 청주시 상당구 문의면 산덕리 353,36.48944041,127.5131881,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
상장1리,마을회관및경로당,충청북도 청주시 상당구 문의면 상장2길 12,충청북도 청주시 상당구 문의면 상장리 174-5,36.52085108,127.5158564,영업,,2012-01-06,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
소전1리,마을회관및경로당,충청북도 청주시 상당구 문의면 염티소전로 727-1,충청북도 청주시 상당구 문의면 소전리 42-2,36.45642036,127.5486937,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
소전2리,마을회관및경로당,충청북도 청주시 상당구 문의면 소전길 10-1,충청북도 청주시 상당구 문의면 소전리 409-1,36.45581294,127.5268817,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
염티리,마을회관및경로당,충청북도 청주시 상당구 문의면 회남문의로 770-6,충청북도 청주시 상당구 문의면 염티리 52,36.4736239,127.5277073,영업,,1998-09-16,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
품곡리,마을회관및경로당,충청북도 청주시 상당구 문의면 덕유남계로 240,충청북도 청주시 상당구 문의면 품곡리 229,36.50380324,127.4706916,영업,,1989-05-29,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
후곡리,마을회관및경로당,충청북도 청주시 상당구 문의면 후곡길 352-2,충청북도 청주시 상당구 문의면 후곡리 101-3,36.43792085,127.5125201,영업,,2000-03-14,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
가양리,마을회관및경로당,충청북도 청주시 상당구 미원면 가양2길 22,충청북도 청주시 상당구 미원면 가양리 272,36.66276735,127.6218565,영업,,1998-10-30,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
계원리,마을회관및경로당,충청북도 청주시 상당구 미원면 운암계원로 989,충청북도 청주시 상당구 미원면 계원리 326-3,36.60403547,127.7503365,영업,,2001-11-09,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
계원리두원,마을회관및경로당,충청북도 청주시 상당구 미원면 운암계원로 1103-8,충청북도 청주시 상당구 미원면 계원리 561-4,36.59544519,127.7483278,영업,,2014-01-02,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
구방1리(열티),마을회관및경로당,충청북도 청주시 상당구 미원면 단재로 2929,충청북도 청주시 상당구 미원면 구방리 258-11,36.664984,127.6931555,영업,,1997-11-26,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
구방2리(구마평),마을회관및경로당,충청북도 청주시 상당구 미원면 괴산로 1709,충청북도 청주시 상당구 미원면 구방리 123-18,36.67745233,127.7077721,영업,,1993-06-06,,충청북도 청주시청,2023-07-13,5710000,충청북도 청주시
